1050000.00	-80.4068089	26.099262
1019800.00	-80.4160907	26.118555
943000.00	-80.3952214	26.0860767
980000.00	-80.3986999	26.1199529
925000.00	-80.4023523	26.0958788
935000.00	-80.4019827	26.0978426
915000.00	-80.3993956	26.0866299
935000.00	-80.4127868	26.1006896
945000.00	-80.4093957	26.1097886
965000.00	-80.4146344	26.1004701
946000.00	-80.411939	26.0947588
930000.00	-80.4072219	25.9654297
930000.00	-80.405135	26.1080413
885000.00	-80.4020045	26.094667
932000.00	-80.4197423	26.1151418
890000.00	-80.4091131	26.0703405
907500.00	-80.3991565	26.0873682
913000.00	-80.3875679	26.0996444
805000.00	-80.313745	25.973365
897000.00	-80.4012218	26.0941576
875000.00	-80.4088088	26.0992584
910000.00	-80.3530133	26.0041768
880000.00	-80.405048	26.0956931
900000.00	-80.3964389	26.1191618
871500.00	-80.4057437	26.1134759
900000.00	-80.397461	26.1180638
850000.00	-80.4056567	26.1029564
875000.00	-80.4188729	26.1164551
865000.00	-80.3547939	26.0048028
870000.00	-80.3987869	26.1004861
850000.00	-80.4031567	26.0958639
758000.00	-80.408334	26.0995352
875000.00	-80.3967867	26.0975182
816000.00	-80.3950474	26.0793906
845000.00	-80.4086131	26.0724331
776000.00	-80.4013958	26.1180306
862000.00	-80.4016349	26.0981393
830000.00	-80.4073088	26.1009639
875000.00	-80.4095914	26.1061676
830000.00	-80.3597315	26.0988762
860000.00	-80.3867634	26.0996592
850000.00	-80.3992217	26.0871668
785063.00	-80.3336264	26.0250784
838000.00	-80.4006783	26.1036066
842500.00	-80.408374	26.1201196
845000.00	-80.400961	26.1130648
847500.00	-80.3998522	26.0991173
820000.00	-80.4040915	26.0896864
805000.00	-80.407548	26.1105566
850000.00	-80.3972433	26.078143
820000.00	-80.3961128	26.082319
815000.00	-80.4024393	25.9584339
810000.00	-80.3967867	25.9644607
810000.00	-80.4025262	26.091319
815000.00	-80.4020262	26.1216152
815000.00	-80.4060263	25.9604792
812500.00	-80.387481	26.1000957
840000.00	-80.3316246	26.0185432
800000.00	-80.4068741	26.1006606
840000.00	-80.4021132	26.0900343
810000.00	-80.4102	26.1077624
815000.00	-80.4060263	26.0948213
750000.00	-80.4096566	26.0716797
827000.00	-80.3998087	25.9693041
765000.00	-80.3820014	26.0723011
785000.00	-80.4132215	26.1019072
775000.00	-80.3696275	26.11099
815000.00	-80.3998087	26.112645
800000.00	-80.3552072	26.1004923
760000.00	-80.4022871	26.0983658
805000.00	-80.4041132	26.0714699
765000.00	-80.4002	26.1122598
800000.00	-80.4072219	25.9662529
790000.00	-80.4022871	26.0697936
760000.00	-80.3986347	26.0884762
745000.00	-80.403048	26.0668498
700000.00	-80.3917426	26.0991009
790000.00	-80.4004174	26.1125028
800000.00	-80.4081132	26.0993034
770000.00	-80.3990478	26.1135769
775000.00	-80.3725417	25.9618149
775000.00	-80.3861763	26.0982714
760000.00	-80.393395	25.9654239
750000.00	-80.4014827	25.9583702
720000.00	-80.4003522	25.9701864
765000.00	-80.3954823	26.1195549
695000.00	-80.398526	26.1117136
730000.00	-80.3926341	25.9769211
760000.00	-80.4039176	26.0691938
805000.00	-80.408374	26.096258
750000.00	-80.402961	26.071873
760000.00	-80.3990478	26.1227187
700000.00	-80.3862633	26.0992829
765000.00	-80.4065262	25.9700485
762500.00	-80.4150257	26.1264146
755000.00	-80.4005479	26.1142943
770000.00	-80.4068089	26.0915364
740000.00	-80.4057654	25.9698378
740000.00	-80.4091349	26.0720107
744339.00	-80.4067002	26.1004662
742500.00	-80.3922644	25.9700135
750000.00	-80.3920035	26.1034152
742000.00	-80.3752166	26.1064053
730000.00	-80.3854588	26.0716866
755000.00	-80.4061784	25.9632564
732000.00	-80.4017436	26.0976666
725000.00	-80.398026	26.0977153
760000.00	-80.3947213	25.9604127
725000.00	-80.3844368	26.0717325
730000.00	-80.4017653	26.0843424
705305.00	-80.2984376	25.9965373
720000.00	-80.3872418	26.0705257
730000.00	-80.3838497	26.0723104
705000.00	-80.3973303	26.1071312
715000.00	-80.3986999	26.0981947
675000.00	-80.3859154	26.0225448
738000.00	-80.3878289	26.0217581
693967.00	-80.3771303	26.1061678
735000.00	-80.3654735	26.1075804
715000.00	-80.3278604	25.9764761
707000.00	-80.4055915	26.0883465
690000.00	-80.4120042	26.0961574
745000.00	-80.4073088	25.9699176
727000.00	-80.390612	26.1042364
690000.00	-80.3993956	26.1240218
728000.00	-80.3726722	25.9624639
700000.00	-80.4073741	25.9884672
710000.00	-80.4110478	26.0972822
700000.00	-80.4022871	26.0704794
690000.00	-80.4087001	26.1033425
685000.00	-80.4212203	26.0540708
712500.00	-80.3840019	26.0706977
735000.00	-80.4073306	26.0656954
697500.00	-80.389851	26.1047568
695000.00	-80.3889835	26.0875014
700000.00	-80.4109608	26.0937107
700000.00	-80.3347577	25.9669014
680000.00	-80.4139171	26.1084448
688500.00	-80.4126346	26.0976395
670000.00	-80.4223505	26.1169613
594110.00	-80.3530319	25.9967514
680000.00	-80.3343444	26.0176513
630000.00	-80.4098087	26.1183413
695000.00	-80.4067654	26.1179094
687500.00	-80.3678006	26.1084907
704000.00	-80.4006348	26.0880612
700000.00	-80.4107217	26.1066545
710000.00	-80.3920035	25.9723743
710000.00	-80.3953953	25.9864117
699000.00	-80.3993087	26.0805896
710000.00	-80.3978303	26.0878053
690000.00	-80.297401	25.996092
685000.00	-80.3959823	25.9726623
660000.00	-80.4073088	25.9687285
709000.00	-80.4071132	25.9922456
572250.00	-80.4067871	25.9688767
660000.00	-80.3992869	26.1141643
680000.00	-80.4011566	25.971269
669000.00	-80.4016784	25.9864873
660000.00	-80.4151126	26.1170498
650000.00	-80.4029393	26.1206706
675000.00	-80.4011131	26.0845274
690000.00	-80.4099826	26.0941254
670000.00	-80.3820231	26.0718682
655000.00	-80.3642338	26.1124565
650000.00	-80.4108956	26.093272
679000.00	-80.3662782	25.9936824
675000.00	-80.3885247	25.9705874
650000.00	-80.3922644	25.9629703
675000.00	-80.3963519	25.9923291
675000.00	-80.4058306	25.9711913
670000.00	-80.3992869	26.1141643
690000.00	-80.4065915	26.0904704
650000.00	-80.3870461	26.0913814
685000.00	-80.3534887	26.0006001
697000.00	-80.4020697	26.0877456
645000.00	-80.4161994	26.1248931
686000.00	-80.4146344	26.1322391
695000.00	-80.405635	25.9717043
682000.00	-80.403548	26.0672261
645000.00	-80.3976781	26.0788121
635000.00	-80.4032219	25.9773291
630500.00	-80.387481	26.0721189
680000.00	-80.4052219	25.9584361
679000.00	-80.3798051	26.0702569
640000.00	-80.4029393	26.0709344
650000.00	-80.3746077	26.1087413
689000.00	-80.353815	25.9976269
670000.00	-80.3925253	26.0707189
685000.00	-80.4039828	26.0689924
640000.00	-80.4022871	26.0712566
650000.00	-80.4098305	26.1033265
650000.00	-80.4239154	26.1184371
630500.00	-80.4137432	26.1023077
670000.00	-80.4028523	26.0686884
650000.00	-80.405548	26.1175538
665000.00	-80.4082001	26.0632389
604486.00	-80.3799791	26.0693085
676500.00	-80.4006783	25.9815273
660000.00	-80.4074827	25.9718501
650000.00	-80.3948952	25.9690225
680000.00	-80.388242	26.1032321
675000.00	-80.3913078	26.0722833
665000.00	-80.3939168	26.1238382
650000.00	-80.3919166	26.1040494
655000.00	-80.4007653	26.0864242
635000.00	-80.4135041	26.0978347
590000.00	-80.3700625	26.0250288
665000.00	-80.3406755	25.9769011
670000.00	-80.3851978	26.1006972
655000.00	-80.4038306	25.9725217
655850.00	-80.3666262	26.0687345
670250.00	-80.3311898	26.0247322
655000.00	-80.258794	26.0358899
640000.00	-80.3965911	26.1216174
655000.00	-80.3896336	26.0877831
588000.00	-80.4067871	25.9684194
655000.00	-80.4056567	26.1168526
655000.00	-80.3876549	26.0898679
650000.00	-80.4235677	26.1176825
670000.00	-80.3348448	26.0202224
645000.00	-80.3885899	26.1299034
654000.00	-80.4047654	26.0855484
632000.00	-80.3877201	26.1031058
635000.00	-80.401374	26.0892077
642000.00	-80.3857632	26.0677296
600000.00	-80.3875679	26.0892221
645000.00	-80.408874	26.0933885
650000.00	-80.4235459	26.1193495
632500.00	-80.3719763	26.0228706
665000.00	-80.3889378	25.970775
643150.00	-80.3330171	26.0227515
630500.00	-80.402548	26.0674794
650000.00	-80.325728	26.0276794
650000.00	-80.3883507	26.1028052
660000.00	-80.4150257	26.1163126
625000.00	-80.3309284	26.0226112
640000.00	-80.3385743	26.0191825
650000.00	-80.4152213	26.132484
610000.00	-80.4053089	26.0686466
659000.00	-80.3358674	26.0193995
630000.00	-80.4076349	26.0914544
645000.00	-80.3917426	26.0730438
625000.00	-80.4033741	26.066483
645000.00	-80.3753689	25.9981769
625000.00	-80.3930254	26.0996209
642000.00	-80.3336264	26.024804
620000.00	-80.4089827	26.0929615
630800.00	-80.4093305	26.1152925
640000.00	-80.4078523	26.1192162
610000.00	-80.4026132	26.0857476
665000.00	-80.4102652	26.1188974
615000.00	-80.4030262	26.0859809
615000.00	-80.4095914	26.0682694
612500.00	-80.4110695	26.1144944
640000.00	-80.3808489	26.0636522
615000.00	-80.3995696	25.9719636
650000.00	-80.3796311	25.9573487
610000.00	-80.3998305	26.0807159
650000.00	-80.4082436	26.094055
605000.00	-80.408874	26.1034455
640000.00	-80.3982651	26.0874686
600000.00	-80.3187428	26.0265468
637500.00	-80.3659737	26.0328479
610000.00	-80.3733681	26.1062128
649900.00	-80.407461	26.0929971
630000.00	-80.4240241	26.1164101
649900.00	-80.4028741	26.0688498
630000.00	-80.424198	26.1150504
642000.00	-80.4169384	26.1310217
644500.00	-80.3331912	26.0239519
605000.00	-80.3393702	25.9749845
625000.00	-80.3931559	26.1276952
640000.00	-80.4095044	26.0657033
630000.00	-80.3914817	26.0701005
640000.00	-80.4084175	26.0974038
635000.00	-80.4092001	26.1209518
610000.00	-80.4116347	26.1138007
631000.00	-80.4073088	26.1220825
618000.00	-80.3903511	26.0717622
649000.00	-80.4112434	26.1226881
640000.00	-80.4028741	26.0672954
610000.00	-80.3375209	25.9738774
620000.00	-80.3611235	25.9627214
630000.00	-80.39116	26.070458
640000.00	-80.3819361	26.0709024
595000.00	-80.4056567	25.9575502
630000.00	-80.3341703	26.0226689
610000.00	-80.4135041	26.1098115
625000.00	-80.4029393	26.0854265
625000.00	-80.4142649	26.1014282
615000.00	-80.4092001	26.122186
580000.00	-80.3980042	26.1093932
625000.00	-80.3482691	26.0024218
639000.00	-80.4020914	25.9577704
610000.00	-80.3982434	26.1050438
601000.00	-80.3974825	26.1188659
617500.00	-80.3641903	26.109254
612000.00	-80.387481	26.1221276
600000.00	-80.3541413	25.9894408
606000.00	-80.3795876	26.0706538
604000.00	-80.3926123	25.9704025
600000.00	-80.3922427	26.0672941
605000.00	-80.4081566	26.1188252
605000.00	-80.401374	26.0861449
610000.00	-80.3838279	26.0172842
619000.00	-80.3950474	25.9649851
600000.00	-80.4244588	26.1131936
639000.00	-80.3914165	25.9574941
620000.00	-80.4040263	26.0432546
594000.00	-80.3912425	26.0669987
602550.00	-80.4160038	26.1318964
629000.00	-80.4015697	26.0876894
618000.00	-80.3535969	25.99659
580000.00	-80.3957432	25.9718917
610000.00	-80.3871983	26.1179721
570000.00	-80.3878289	26.1306523
620000.00	-80.4174166	26.1312365
575000.00	-80.3811968	26.1163361
600000.00	-80.4036349	26.0846501
610000.00	-80.3637988	26.1075823
610000.00	-80.410287	26.1335942
600000.00	-80.3531189	25.9963
605000.00	-80.4075914	25.9761793
585000.00	-80.3744555	25.9585583
615000.00	-80.3907642	26.1011153
592000.00	-80.4091131	26.0691518
615000.00	-80.3738031	25.9938653
575000.00	-80.3856327	26.0660751
620000.00	-80.3807184	26.0637806
610000.00	-80.3910469	26.1007914
580000.00	-80.4053741	26.0695882
595000.00	-80.3950474	25.9722112
605000.00	-80.3684531	25.9962972
600000.00	-80.3706932	26.108936
615000.00	-80.396852	26.1207664
590000.00	-80.4153952	26.1180515
565000.00	-80.3935472	26.122008
585000.00	-80.4148952	26.1179038
609000.00	-80.4140258	26.1107148
587500.00	-80.3913078	26.0726491
615000.00	-80.3927863	26.1285161
605000.00	-80.3905702	26.0677816
605000.00	-80.4017436	25.9717425
600000.00	-80.3972868	26.1064426
590000.00	-80.404635	25.9584199
593000.00	-80.3684966	25.9977176
561750.00	-80.4001566	26.0803491
590000.00	-80.4126346	26.1251579
585000.00	-80.372781	26.1091674
600000.00	-80.3836757	26.0658985
610000.00	-80.3798921	26.0690741
575000.00	-80.4076784	25.9783803
600000.00	-80.4032871	26.0861812
571000.00	-80.3919109	25.965193
585000.00	-80.4027001	25.9579024
593000.00	-80.3231821	26.0251081
575000.00	-80.4056784	25.9795278
605000.00	-80.4236546	26.0546901
600000.00	-80.4016566	25.9712794
600000.00	-80.4054828	25.9865349
568000.00	-80.3886334	26.1111205
600000.00	-80.386223	26.090638
600000.00	-80.4154604	26.1314715
550000.00	-80.3915934	26.0873939
580000.00	-80.4230678	26.1153407
600000.00	-80.3921122	26.0675139
566500.00	-80.3753906	25.9983384
590000.00	-80.4027871	25.9773001
590000.00	-80.3845299	26.1031318
572125.00	-80.3702582	26.023693
580000.00	-80.3906772	25.9611952
585000.00	-80.4071567	25.979489
595000.00	-80.3792397	26.0704934
590000.00	-80.4032871	25.9797345
555000.00	-80.3255104	26.0190697
577000.00	-80.3870461	26.1221899
587000.00	-80.3884377	26.0912002
580000.00	-80.3699102	26.0019047
550000.00	-80.4062871	25.979111
585000.00	-80.4071349	25.9777725
595000.00	-80.396004	25.9573651
590000.00	-80.4151561	26.1116131
595000.00	-80.4020914	26.0867185
585000.00	-80.389677	26.106665
585000.00	-80.4058306	26.1309425
590000.00	-80.4133302	26.1140968
535000.00	-80.3891117	26.1038846
575000.00	-80.4096783	26.1158642
575000.00	-80.4045045	26.0860339
562500.00	-80.369932	26.0017461
580000.00	-80.4068944	25.9723178
585000.00	-80.3995478	25.9779305
540000.00	-80.3645165	26.0210227
570000.00	-80.3417434	25.9757124
585000.00	-80.3853718	26.0640918
598000.00	-80.3335611	26.0213935
525000.00	-80.3152936	25.9768325
575000.00	-80.3759125	25.9612396
547000.00	-80.3784134	26.0953519
569400.00	-80.3922644	26.1005986
585000.00	-80.4112434	26.1040837
585000.00	-80.407803	26.121414
582000.00	-80.3853728	26.0996537
580000.00	-80.4127113	26.1118955
595000.00	-80.3490798	26.0033665
575000.00	-80.4039393	26.0119268
550000.00	-80.3811388	25.9656296
570000.00	-80.3937429	25.9881308
585000.00	-80.4137649	26.1135772
545000.00	-80.3681486	26.0647678
565000.00	-80.4098305	26.015909
575000.00	-80.3919818	26.0995512
530000.00	-80.3311895	25.974253
575000.00	-80.3841759	26.0642175
590000.00	-80.3834148	26.065881
589900.00	-80.4008523	25.9579852
575000.00	-80.3401534	26.0272539
573000.00	-80.3187646	26.0267997
572500.00	-80.3395225	25.9714507
585000.00	-80.4139388	26.1081491
560000.00	-80.4056784	25.977424
560000.00	-80.3758908	25.9632276
570000.00	-80.3908947	25.9684816
565000.00	-80.4091131	26.0674145
585500.00	-80.4098957	26.1245636
585000.00	-80.3211148	26.0265463
572500.00	-80.3857109	26.1079136
565000.00	-80.3371293	25.9748571
585000.00	-80.3868554	26.105512
571430.00	-80.3903511	26.102939
565000.00	-80.390612	26.0662936
550000.00	-80.390773	26.0870327
580000.00	-80.3750209	25.993901
570000.00	-80.369758	25.9633212
580000.00	-80.3993087	25.9860322
570000.00	-80.3786025	25.9643477
576000.00	-80.4091131	26.0914159
567000.00	-80.3878941	26.1241435
550000.00	-80.3563659	25.9639896
540000.00	-80.4158299	26.1099438
580000.00	-80.4040045	25.9923816
554000.00	-80.4214811	26.1112351
579000.00	-80.3758908	25.9623129
560000.00	-80.3668437	25.9880957
520000.00	-80.4078523	25.9879045
559000.00	-80.4022871	25.9860248
578000.00	-80.3337134	26.0184091
550000.00	-80.3842081	26.1077155
565000.00	-80.3597097	26.0005136
518000.00	-80.326903	26.0186603
555000.00	-80.3330171	26.027872
562000.00	-80.378957	26.1181744
545000.00	-80.3794572	26.1160825
575000.00	-80.4115043	26.1168546
570000.00	-80.3882052	26.0658909
560000.00	-80.3666914	26.1075707
525000.00	-80.3920905	26.0707813
570000.00	-80.3616238	26.0026994
535000.00	-80.4149822	26.0116562
575000.00	-80.3873722	26.01416
550000.00	-80.3557945	25.9872651
560000.00	-80.3344967	26.0185531
570000.00	-80.3941777	26.1271466
569000.00	-80.3632333	25.9632054
540000.00	-80.3217023	26.0260144
540000.00	-80.4132432	26.1261584
559900.00	-80.4162429	26.1304725
569900.00	-80.3702365	26.0041443
570000.00	-80.4068089	26.0140843
569000.00	-80.3983304	25.9790385
559000.00	-80.3737378	26.1000897
556500.00	-80.332756	26.0215452
540000.00	-80.3234214	26.0241412
569000.00	-80.3393049	25.9776095
555000.00	-80.4122868	26.1316253
565200.00	-80.422068	26.1253304
555000.00	-80.4058089	26.1257532
560000.00	-80.3702582	26.0725207
560000.00	-80.3704539	26.0135326
540000.00	-80.3747817	25.9939078
550000.00	-80.4058306	26.0146365
552000.00	-80.4031132	25.9807748
540000.00	-80.369932	26.099309
525000.00	-80.3681921	26.0707594
532000.00	-80.4179818	26.1315028
560000.00	-80.4072219	26.0415245
540000.00	-80.4095914	26.0691837
560000.00	-80.3859806	26.1002925
547000.00	-80.4221984	26.1142313
530000.00	-80.3926993	26.1225683
525000.00	-80.3601665	25.9939367
554000.00	-80.3896245	26.1200527
550000.00	-80.369497	25.9659563
525000.00	-80.3844368	26.0717325
533000.00	-80.3719328	26.0108879
560000.00	-80.3402622	25.9715003
545000.00	-80.323639	26.0279505
560000.00	-80.3330389	26.0153691
560000.00	-80.3831974	25.9878619
560000.00	-80.4032436	25.9806005
549000.00	-80.3835018	25.9867846
537500.00	-80.3399047	26.0227663
550000.00	-80.3240525	26.0279097
553000.00	-80.3851262	26.1084615
540000.00	-80.3936777	25.9608463
559900.00	-80.4006783	25.978829
548000.00	-80.4114173	26.1164832
540000.00	-80.4070697	26.1211294
548000.00	-80.3623198	26.0181094
551000.00	-80.4064393	25.9579682
525000.00	-80.4243501	26.1192888
543000.00	-80.402461	25.9579551
540000.00	-80.3733246	25.9576139
532000.00	-80.3656692	25.9955623
546000.00	-80.336433	26.0176087
530000.00	-80.3267724	26.0181943
535000.00	-80.3309284	26.0272745
525000.00	-80.3311677	25.9746403
540000.00	-80.2530629	26.0321475
550000.00	-80.3657997	26.0323791
535000.00	-80.4085044	26.1186198
490000.00	-80.3918296	26.1290919
451500.00	-80.3916816	26.0668895
540000.00	-80.4085479	26.0967725
550000.00	-80.3739336	26.1068907
520000.00	-80.3903511	26.1250622
490000.00	-80.3992217	25.9997458
535000.00	-80.3770216	25.982968
535000.00	-80.3524011	25.9925252
521500.00	-80.3583394	25.9583278
549900.00	-80.3196786	26.0237524
535000.00	-80.3399576	25.9730347
544900.00	-80.4045045	26.0434237
523000.00	-80.4053958	26.0429573
542000.00	-80.4028958	26.130952
535000.00	-80.3923514	26.1246476
540000.00	-80.4168515	26.124251
540000.00	-80.3743468	26.0981193
535000.00	-80.3914165	25.9580886
535000.00	-80.3662782	25.9628601
525000.00	-80.353554	25.9889214
527000.00	-80.3238466	26.0165137
540000.00	-80.3203314	26.0268594
527000.00	-80.3238466	26.0165137
540000.00	-80.3432681	26.0224274
539000.00	-80.3338874	26.0276562
460000.00	-80.4060915	26.0402603
540000.00	-80.3662565	26.0323868
540000.00	-80.4142431	26.1075752
535000.00	-80.3827325	26.1081225
526250.00	-80.3914165	26.1111696
549000.00	-80.3711499	26.0638716
526000.00	-80.3963737	26.1267221
530000.00	-80.4172427	26.1234543
540000.00	-80.378783	25.9947239
532000.00	-80.3781959	25.9969939
540000.00	-80.3736726	25.9578658
525000.00	-80.3640598	25.9815074
515000.00	-80.3898945	25.9573927
540000.00	-80.3758908	25.9627702
520000.00	-80.4125042	26.132554
540000.00	-80.3894349	26.119671
545000.00	-80.3333435	26.0196416
515000.00	-80.3233344	25.9880153
545000.00	-80.3843716	25.9743579
487500.00	-80.3884594	26.1312659
540000.00	-80.3353669	26.0206232
540000.00	-80.3387919	26.0193343
535000.00	-80.4053089	26.0407568
540000.00	-80.4105629	26.1135134
530000.00	-80.4101131	26.1179959
525000.00	-80.4243718	26.1248899
505000.00	-80.3842846	26.0217729
528000.00	-80.4047871	26.0392589
530000.00	-80.3643643	25.9647444
510000.00	-80.3882855	26.1277349
520000.00	-80.3398706	26.0264805
536500.00	-80.3399047	26.0221262
527500.00	-80.4151343	26.0487274
530000.00	-80.3974172	26.1271576
527500.00	-80.4130693	26.1119766
525000.00	-80.372259	26.0987107
505000.00	-80.3798921	25.9952323
530000.00	-80.3893292	26.014565
530000.00	-80.3473543	25.9588963
539000.00	-80.3375426	26.0246098
532000.00	-80.3399047	26.0229492
525000.00	-80.3370205	25.9743697
491000.00	-80.3127364	25.9888349
520000.00	-80.4044176	26.038617
500000.00	-80.4132867	26.1255671
525000.00	-80.4020471	26.065713
535000.00	-80.3557945	25.998011
539000.00	-80.4199814	26.0105255
521000.00	-80.3890248	26.0240098
513000.00	-80.3838062	25.988497
545000.00	-80.3631245	25.9639527
464000.00	-80.3920035	25.9681667
510000.00	-80.3715848	25.964678
520000.00	-80.3840889	25.9696514
515000.00	-80.4243284	26.1276753
520000.00	-80.4111565	26.129173
515000.00	-80.3340398	26.0163507
530000.00	-80.3191998	26.0270576
515000.00	-80.4036567	26.0331479
520000.00	-80.4095696	26.0649075
500000.00	-80.3967215	26.1031593
515000.00	-80.4020697	26.1251376
520000.00	-80.4076349	26.0161514
512500.00	-80.4111347	26.0119717
530000.00	-80.3840019	25.9745848
513000.00	-80.3844151	25.98712
535000.00	-80.3838497	25.9702071
502000.00	-80.3627548	25.9803227
510000.00	-80.3779132	26.0955241
525000.00	-80.4036784	26.0626629
520000.00	-80.3679311	25.9633821
520000.00	-80.3374556	26.0207635
517500.00	-80.332495	26.027014
518000.00	-80.3799791	25.9744764
520000.00	-80.4219376	26.1130712
520000.00	-80.3391215	26.0243597
505000.00	-80.3777175	25.9797676
540000.00	-80.3551419	25.9876787
539000.00	-80.3908077	25.9639937
495000.00	-80.3909381	25.9874179
520000.00	-80.3668654	25.9894461
505000.00	-80.3908077	25.9649084
499000.00	-80.3227468	25.9834719
530000.00	-80.4194163	26.1110745
505000.00	-80.3860024	26.0149602
530000.00	-80.3262284	26.0181807
523000.00	-80.4040045	26.1239643
515000.00	-80.4243718	26.1240214
530000.00	-80.4058089	26.0116856
525000.00	-80.3658432	25.9936076
510000.00	-80.4072219	25.9798821
524000.00	-80.388329	25.9853232
525000.00	-80.3678441	25.9642909
515000.00	-80.3725417	26.0992096
515000.00	-80.3939168	26.124021
500000.00	-80.3793267	25.9747987
510000.00	-80.3913947	25.9593449
505000.00	-80.3906772	25.9864859
520000.00	-80.4052219	25.9578872
500000.00	-80.342416	25.9753715
485000.00	-80.3139334	25.9894411
517000.00	-80.405635	26.1304038
520000.00	-80.4218941	26.1126111
520009.00	-80.389504	26.1320614
510000.00	-80.4097435	26.1053321
515000.00	-80.3865025	26.0658589
515000.00	-80.4168515	26.1058293
512500.00	-80.3718241	26.0040446
505000.00	-80.3784351	25.9951579
510000.00	-80.3688446	25.965181
517500.00	-80.3577956	25.9590918
488000.00	-80.3745425	25.9602563
515000.00	-80.3582741	25.9597183
509000.00	-80.3639728	26.0342685
510000.00	-80.3956779	26.1251672
510000.00	-80.3689533	26.0044929
494000.00	-80.4035045	26.1309927
505000.00	-80.3619065	25.9998147
517000.00	-80.3806097	25.9960348
520000.00	-80.3306673	26.0218621
475000.00	-80.3353017	25.957403
525000.00	-80.4091566	26.0688347
506000.00	-80.4153734	26.1106676
510000.00	-80.3909041	26.0636921
510000.00	-80.3908947	25.9683444
490000.00	-80.3661695	25.9902227
520000.00	-80.3897423	25.9832909
496000.00	-80.3785003	25.9994379
505000.00	-80.3911338	25.9617058
510000.00	-80.3322339	26.0207786
490000.00	-80.323095	25.9852328
510000.00	-80.3931124	26.123213
505000.00	-80.3790657	26.0706189
510000.00	-80.3790657	26.0696131
510000.00	-80.4079827	26.0192383
505000.00	-80.37028	26.0208368
515000.00	-80.3643208	25.9810676
514500.00	-80.4168515	26.1058293
510000.00	-80.404635	26.1241207
515000.00	-80.3764562	26.0681585
478000.00	-80.3845238	26.0218117
500000.00	-80.3909381	25.9876008
505000.00	-80.3681921	26.0724508
480000.00	-80.3464406	26.0041974
505000.00	-80.3721714	26.0207457
510000.00	-80.3425248	26.0272073
495000.00	-80.3363243	26.0167555
515000.00	-80.3911121	26.1042927
495000.00	-80.3881985	26.1107257
476137.00	-80.3720198	26.098809
507000.00	-80.4032871	26.1248076
510000.00	-80.3750209	26.096496
475000.00	-80.3949387	26.1252092
508000.00	-80.409287	26.1289567
475650.00	-80.408787	26.0674156
450000.00	-80.3690403	26.0716162
507000.00	-80.3855458	26.0133979
577500.00	-80.3661477	25.9893753
520000.00	-80.3808706	25.9747417
490000.00	-80.3631898	25.9635226
495000.00	-80.3773913	25.9816436
485000.00	-80.4001566	25.9974529
485000.00	-80.3836757	25.9690521
450000.00	-80.3909381	25.9883325
496000.00	-80.3957432	26.1274341
516000.00	-80.393569	26.1285684
485000.00	-80.3902245	26.1186264
485000.00	-80.3887488	26.1273125
480000.00	-80.3948083	26.1271202
480000.00	-80.384589	26.0264114
495000.00	-80.3441564	25.9592081
492250.00	-80.3199615	25.984748
470000.00	-80.3615368	25.9805156
481100.00	-80.3725852	25.9654308
500000.00	-80.4114173	26.130653
510000.00	-80.3274687	26.0183783
505000.00	-80.4063523	26.0300354
